order_id,customer_name,customer_dob,customer_gender,order_date,order_cost,store_location
6596,John Davis,1974/10/04,F,2022/08/09,99.06,Suburbs
#4618,John Baker,1984/08/12,FEMALE,2022-07-01,29.16,ShoppingMall
#4478,Joshua Clark,1998-09-30,F,2022/09/08,199.89,Suburbs
#2844,Jason Doe,1975-08-03,M,2021/10/13,171.51,OutletCenter
#1414,Jason Perez,1971-06-09,MALE,2021-12-04,29.82,OutletCenter
#5168,Samantha Pereira,1992/02/27,MALE,2022/06/30,78.05,Suburbs
#5106,Anna Baker,1998-08-24,FEMALE,2022-05-12,94.11,Suburbs
3895,Amanda Baker,1980/04/23,FEMALE,2023-08-20,67.49,AirportStore
4015,Karen Baker,1990/01/09,MALE,2020/09/07,159.29,ShoppingMall
7998,Jack Hall,1974/10/14,FEMALE,2023/09/29,175.39,AirportStore
#5772,Sarah Clark,1983/04/14,F,2023/05/29,26.46,Suburbs
2311,Jack Lee,1979-01-31,FEMALE,2023-05-27,174.65,AirportStore
9659,Derek Kim,1976-02-01,M,2021/01/15,60.60,ShoppingMall
#9428,Anna Young,1999-09-27,FEMALE,2023/04/09,179.82,ShoppingMall
3360,Lisa Schmidt,1997-11-04,F,2022/12/08,53.67,AirportStore
#2868,Bruna Pereira,1982/02/24,MALE,2020-12-13,114.69,OutletCenter
#2442,Jason Black,1971-03-10,FEMALE,2023/05/15,128.36,Suburbs
9521,Robert Johnson,1994-02-03,MALE,2023/12/24,146.74,OutletCenter
4432,Samantha Smith,1979/08/12,F,2020/04/03,19.47,OutletCenter
#5529,Joshua Nguyen,1997-08-09,F,2021/01/17,69.86,Suburbs
4094,Karen Black,1975-08-24,F,2023/11/11,75.40,Downtown
1604,Julia Black,1994/09/18,F,2023-10-19,196.13,Suburbs
#9769,David Nguyen,1971-04-24,M,2022-09-19,34.89,Suburbs
2952,Samantha Ray,1979/11/05,FEMALE,2021/01/04,67.64,OutletCenter
#7602,Arthur Thomas,2000-01-27,F,2023-12-20,98.34,AirportStore
9677,Jane Scott,1985/03/12,M,2020/07/30,67.85,Downtown
2095,Marcia Doe,2005/09/17,MALE,2023/07/24,123.88,Downtown
9466,Anna Taylor,1983-06-07,MALE,2021/07/22,155.85,OutletCenter
#4506,John Black,1989/06/12,MALE,2023/01/11,118.36,Downtown
7583,Jane Pereira,1984-06-10,M,2023/01/29,151.55,ShoppingMall
10950,Michelle Johnson,1982/07/25,M,2021-03-10,95.81,OutletCenter
7600,Samantha Rocha,1975-12-16,MALE,2022/08/12,105.70,Downtown
1542,Jason Thomas,1972-05-08,FEMALE,2022-08-25,120.95,Downtown
3878,Julia Rocha,1980-07-29,MALE,2023/10/20,90.63,Downtown
1657,Arthur Ray,1995-01-07,M,2020-08-23,62.48,Suburbs
6250,Julia Johnson,1973-09-17,F,2020-05-30,95.09,ShoppingMall
#3417,Sarah Johnson,1989/07/07,MALE,2021-05-29,46.43,Suburbs
#2707,Philip Green,2004-02-24,MALE,2021-11-29,162.79,Downtown
#3120,Michelle Carter,1978/06/28,F,2021-08-29,112.32,Downtown
1696,Joshua Hall,1988-09-30,FEMALE,2021-06-30,78.23,Downtown
10760,Robert Wilson,1992/10/03,MALE,2020/04/29,104.97,Downtown
#4227,Julia Lee,2002/06/03,M,2021-11-30,92.91,OutletCenter
9059,Anna Doe,1974-07-16,F,2021/10/20,175.75,AirportStore
8788,Lisa Rocha,2005-07-26,MALE,2020/07/13,81.43,Downtown
#4270,Jerry Young,1981/03/15,FEMALE,2021-12-31,42.41,AirportStore
#3846,Julia Lee,1993/11/11,MALE,2021-07-07,94.77,ShoppingMall
#10175,Julia Brown,1996-09-02,MALE,2023-03-18,81.43,Suburbs
#1902,Philip Lee,1971-02-24,M,2021-06-24,99.19,Suburbs
#10957,Jerry Smith,1976-12-14,M,2023/10/19,36.94,ShoppingMall
7763,Arthur Taylor,1986/08/21,MALE,2023-04-03,189.87,AirportStore
2396,Jason Rocha,1991-06-21,FEMALE,2023/01/02,111.26,AirportStore
6521,Joshua Hall,1986/10/18,FEMALE,2020/10/07,117.26,OutletCenter
8204,Jason Davis,1985-05-27,M,2023-08-08,17.99,ShoppingMall
#4742,Jane Doe,1972/05/10,M,2023/01/10,161.75,ShoppingMall
#1990,Bruna Thomas,1971/09/03,MALE,2023-11-12,11.92,OutletCenter
#7378,Philip Hall,1975/02/19,F,2022/07/20,145.65,ShoppingMall
6542,Derek Ray,1979-09-24,FEMALE,2020/07/10,51.34,ShoppingMall
2933,Michelle Carter,1989/01/04,F,2022-11-13,156.78,OutletCenter
#2183,Jason Nguyen,1994-09-15,M,2022-09-18,98.22,Downtown
2594,Marcia Johnson,1976-11-29,MALE,2021-05-13,61.62,Downtown
#2399,Julia Wilson,1978/09/18,M,2022/10/28,70.41,Suburbs
2555,Julia Ray,2005-06-28,M,2023-08-15,12.27,ShoppingMall
#4271,Clara Carter,1972-03-01,M,2021-02-22,13.99,AirportStore
5006,Philip Doe,1985/08/01,F,2020/08/09,15.47,AirportStore
8637,Amanda White,1977/10/18,F,2022/01/23,56.01,Downtown
#3105,Julia Smith,1994-11-03,MALE,2020-03-27,122.01,AirportStore
3738,John Baker,2003-05-03,MALE,2021/01/05,48.92,AirportStore
8980,David Taylor,1984-11-27,FEMALE,2020/07/19,106.77,Downtown
#10067,John Kim,1976/04/20,FEMALE,2021/04/23,16.03,AirportStore
#2855,Marcia Schmidt,1983-06-24,MALE,2020-04-12,75.52,Downtown
#1233,Bruna Doe,2001-08-06,M,2022/03/23,171.74,AirportStore
#4287,David Davis,1970-03-16,MALE,2021-05-11,121.42,Downtown
#1070,Jerry Young,1999/04/28,FEMALE,2021-02-06,47.51,Suburbs
4438,Anna Black,1989-07-14,MALE,2022-06-25,57.26,Suburbs
10912,Samantha Rocha,1982-03-05,F,2020-06-21,160.96,ShoppingMall
2630,Melissa Schmidt,1982/12/30,MALE,2021-03-22,189.63,OutletCenter
#6277,Clara Scott,1997-11-08,M,2020/11/21,157.38,ShoppingMall
#1694,Sarah Nguyen,1972/01/07,FEMALE,2020-12-30,38.28,Downtown
#6909,Clara Smith,1997-07-23,MALE,2023/12/15,45.50,Downtown
#9023,Jane Taylor,1993-04-02,MALE,2023-02-25,40.58,Suburbs
4794,Philip Brown,1993-09-16,FEMALE,2023/11/10,151.73,Downtown
#4922,Emily Smith,1973-12-06,M,2021-10-08,71.43,Downtown
6280,Emily Thomas,1999/05/21,FEMALE,2020/07/06,77.10,AirportStore
#9929,Anna Taylor,1984/02/06,FEMALE,2023/07/12,128.27,Suburbs
2014,John Green,2000/12/10,FEMALE,2020/05/14,114.74,ShoppingMall
8863,Jason Taylor,1987/05/09,M,2022-05-05,179.51,Downtown
7016,Jerry Taylor,1977/08/23,M,2023-04-19,92.39,AirportStore
9220,Derek Carter,1999-10-06,FEMALE,2022-12-12,31.88,AirportStore
8925,Michelle Pereira,2002/05/09,FEMALE,2022-04-03,87.03,ShoppingMall
#2602,Sarah Lee,1991-06-08,F,2022-06-03,76.76,OutletCenter
4166,John Carter,2001/06/08,F,2022/10/09,11.95,Suburbs
#2476,Jack Doe,1998/12/24,MALE,2023/12/31,101.73,ShoppingMall
#7124,Jason Schmidt,2004-08-13,F,2022/11/16,125.35,AirportStore
3302,Jerry Carter,1974/10/19,F,2022/11/26,65.11,OutletCenter
#8178,Amanda Taylor,1986/01/25,M,2021/04/27,26.23,ShoppingMall
#10286,Julia Brown,1995-03-24,MALE,2023/06/04,152.79,ShoppingMall
#5946,Philip Hall,1994/03/19,F,2021/06/23,184.34,OutletCenter
#6228,Robert Clark,2004-10-01,M,2021-04-13,171.59,Downtown
2662,Michelle Hughes,1988/01/25,MALE,2021-07-24,90.99,Downtown
#10352,Marcia Nguyen,1985-03-25,M,2023/10/26,144.71,ShoppingMall
4633,Mike Thomas,2003/01/30,F,2021-02-02,180.34,Downtown
#7483,Anna Green,1993/08/21,F,2021/09/04,146.42,Downtown
4997,Diana Young,1970-03-16,MALE,2021/08/26,121.10,AirportStore
2762,Diana Carter,1984-06-13,FEMALE,2020-12-12,67.83,AirportStore
3592,Marcia Hall,2000-08-18,F,2021/12/25,190.04,OutletCenter
6278,Emily Johnson,1981/06/04,M,2020-08-29,164.63,OutletCenter
1081,Marcia Baker,1983/10/08,FEMALE,2022-02-09,162.56,ShoppingMall
#3507,Robert Carter,1991-02-22,M,2023-12-08,26.36,AirportStore
#5812,Mike White,2004-01-09,F,2020-02-05,173.09,AirportStore
6534,Diana Perez,2004-12-04,MALE,2022/07/09,154.61,AirportStore
#2646,Philip Lee,1981-10-12,MALE,2023-08-02,142.09,ShoppingMall
10280,Melissa Young,1996-05-02,F,2022-05-11,197.52,Suburbs
#10737,Jane Taylor,1970-01-03,FEMALE,2020-04-12,166.85,AirportStore
2864,David Schmidt,1993-12-23,FEMALE,2022-09-25,170.56,ShoppingMall
4446,Amanda Perez,1971/02/24,M,2022-06-16,192.83,Suburbs
#3573,Karen Perez,2003/10/15,MALE,2022-03-01,145.41,Downtown
#10092,Lisa Pereira,1975-04-08,M,2022-01-13,133.61,OutletCenter
10751,Melissa Davis,2003-05-07,F,2022/09/03,175.58,Suburbs
#10064,Jason Brown,2003-11-12,FEMALE,2020/08/26,49.43,OutletCenter
#2721,Jane Perez,1981/11/16,M,2023/05/15,53.75,ShoppingMall
1085,Jane White,1997/03/18,F,2020-04-15,157.04,Suburbs
4756,Anna Rocha,2002-03-15,FEMALE,2023-06-05,120.01,AirportStore
#2074,Derek Ross,2000/01/04,M,2022/06/18,104.66,ShoppingMall
#7940,Mike Green,1986/12/24,M,2020-10-16,124.82,Downtown
#7710,Jason Hall,1972/09/13,FEMALE,2021-05-19,44.34,AirportStore
10763,Samantha Nguyen,1997/03/19,MALE,2022-06-22,107.65,ShoppingMall
5486,Jack Martins,1979/07/03,F,2023/05/09,48.32,Suburbs
6261,Philip Martins,1987/10/23,M,2023/10/23,160.64,ShoppingMall
8188,Clara Carter,1999-06-04,MALE,2021/12/19,72.13,ShoppingMall
6659,Joshua Carter,1970-01-31,FEMALE,2020-09-24,165.52,ShoppingMall
#3109,Julia Davis,2001-06-03,M,2023-04-03,73.04,OutletCenter
1423,Derek Kim,1979-10-22,M,2021-04-27,126.08,Downtown
#9690,John Ross,1985/06/18,M,2020-02-23,182.23,AirportStore
#9520,Jason Ray,1976/11/28,M,2022/12/25,112.60,OutletCenter
#6157,Clara Hall,1985/07/27,F,2022-06-06,68.80,OutletCenter
6609,Derek Davis,1995/12/04,M,2023-11-11,148.17,Suburbs
7989,Clara Ray,1974/07/28,F,2023-10-01,140.55,AirportStore
#8725,John Schmidt,1999/11/24,MALE,2021-02-17,12.67,ShoppingMall
#10509,Peter Green,1984/12/13,F,2023-10-31,72.93,Downtown
7820,Peter Green,1991/06/27,M,2022/07/18,13.45,Downtown
#4855,Jane Lee,1971/09/04,FEMALE,2022-01-26,79.36,AirportStore
2149,Samantha Schmidt,1990-04-28,MALE,2022-08-30,63.78,Downtown
#6375,Clara Davis,2002/07/28,MALE,2022/09/03,111.72,Downtown
#10758,Arthur Carter,1992-01-22,MALE,2021/05/30,50.02,OutletCenter
#6401,Philip Ray,1999/06/16,M,2023-05-24,187.02,Suburbs
#8234,Robert Kim,1983-05-01,M,2023-12-08,139.67,Suburbs
#8851,Diana Davis,2004-06-23,FEMALE,2021/03/30,140.56,Downtown
6009,Joshua Baker,1992-09-14,FEMALE,2022/05/08,43.02,Suburbs
#9643,Jack Martins,1976-08-26,F,2023/03/17,53.30,OutletCenter
1433,Lisa Smith,1999/04/04,FEMALE,2020-08-16,136.53,OutletCenter
#5124,Arthur Scott,1997/10/05,FEMALE,2020-03-10,73.66,ShoppingMall
#3735,Mike Martins,1979-10-01,F,2023-07-12,196.86,Suburbs
9834,John Smith,1989-09-02,MALE,2021/04/12,146.26,AirportStore
#7191,Lisa Scott,1977-03-09,F,2020/04/29,144.54,ShoppingMall
6123,Diana Thomas,1990-06-08,M,2020/05/18,79.37,AirportStore
#7438,Jerry Clark,2002/12/31,F,2021/10/22,12.12,Suburbs
9507,Renan Young,1999-05-06,M,2021/05/21,41.72,ShoppingMall
5892,Karen Ray,1973/09/03,F,2022-10-08,197.36,OutletCenter
2299,Lisa Johnson,1970-02-17,MALE,2023/12/14,81.12,OutletCenter
#8449,Jerry Taylor,1982-10-29,MALE,2022/05/28,114.13,Suburbs
#8838,Renan Schmidt,1983-07-07,F,2022-12-09,132.77,Suburbs
1097,Jane Smith,1976/05/08,F,2022-10-12,80.64,OutletCenter
#8972,Bruna Doe,2001/04/21,MALE,2020-05-04,97.11,Downtown
#5259,Jason Davis,1978-06-03,MALE,2021/11/01,191.64,Downtown
#9563,David Black,1980-03-04,MALE,2020-09-19,41.09,Downtown
#5765,Lisa Brown,1999/12/19,FEMALE,2020-09-20,159.29,AirportStore
5835,David Clark,1977/03/03,FEMALE,2021/03/21,69.72,OutletCenter
#2983,Karen Thomas,2003/12/18,FEMALE,2023-10-20,43.66,Suburbs
8241,Philip Smith,1981/01/10,M,2020-01-21,53.04,Downtown
9617,Philip Baker,2004/09/25,F,2020/07/28,17.86,OutletCenter
10772,Emily Wilson,1984-07-05,FEMALE,2022-03-14,71.77,Suburbs
#3108,Robert Kim,1992/06/05,F,2020-11-30,92.40,Suburbs
8412,Sarah Smith,1976-01-31,FEMALE,2023-01-10,109.13,AirportStore
3832,Philip Ross,2005-03-08,MALE,2020/01/11,78.03,OutletCenter
#5519,Jack Doe,1983/03/03,M,2022/05/19,135.33,Suburbs
#6704,Emily Thomas,2001-01-21,FEMALE,2020-08-14,166.60,AirportStore
#6153,Derek Hughes,1978/01/18,F,2021/08/05,179.52,AirportStore
3943,Sarah Smith,1977-11-13,MALE,2023/09/05,176.96,AirportStore
#2366,Derek Carter,1999-10-04,MALE,2021/08/08,11.69,OutletCenter
8460,Melissa Ray,1974-01-17,F,2022-01-15,175.84,Suburbs
3860,Marcia White,1981/04/26,F,2021/06/02,21.70,OutletCenter
#7869,Jerry Hall,1984/02/28,M,2023/03/07,163.99,OutletCenter
6933,John Nguyen,1995-08-15,FEMALE,2021-09-04,116.81,ShoppingMall
#9364,Renan Price,1991/08/13,F,2022/12/01,21.24,Downtown
6797,Jane Brown,1973/05/24,F,2022-02-23,62.29,AirportStore
4495,Mike Scott,1985/04/16,MALE,2022/03/06,145.46,Suburbs
9985,Lisa Schmidt,1980-04-01,M,2020-02-25,149.36,Downtown
4318,John White,1984-05-04,F,2020-09-28,43.17,ShoppingMall
#3062,Lisa Doe,2000/06/12,MALE,2021/06/15,170.68,Suburbs
7321,Clara Thomas,1995-06-04,M,2021/04/11,31.46,Downtown
10153,Arthur Taylor,2004/01/16,M,2021/05/28,113.09,ShoppingMall
#7303,Monica White,2002-08-31,M,2021/02/28,166.25,ShoppingMall
9549,Arthur Doe,1976-03-03,FEMALE,2022/09/25,196.91,AirportStore
#8054,Samantha Schmidt,1974-09-12,MALE,2023/01/10,135.51,AirportStore
10983,Jane Taylor,1998/07/11,M,2021-11-17,72.60,Downtown
6330,Joshua Ross,1996-05-25,MALE,2021/01/18,10.54,OutletCenter
8289,Renan Baker,2000/05/03,M,2020/04/20,125.29,OutletCenter
#9250,Joshua Ray,1976/02/28,F,2021/10/27,180.79,Suburbs
#4558,Clara Pereira,1973/10/17,M,2022/10/30,47.83,ShoppingMall
4269,Renan Smith,1970/01/02,FEMALE,2020/05/15,58.67,OutletCenter
#9635,Anna Price,2005/10/02,M,2020-09-10,189.64,ShoppingMall
#3146,Karen Hughes,1975/12/19,F,2022/04/17,150.08,Downtown
4067,Michelle Thomas,1971-04-11,M,2022/06/21,16.35,AirportStore
9778,Mike Wilson,1970-06-09,FEMALE,2020-01-22,182.62,AirportStore
2350,Joshua Perez,1973/08/30,FEMALE,2023/02/25,94.10,Suburbs
#8187,Derek Smith,1975-08-20,MALE,2021-04-11,190.57,AirportStore
#1775,Karen Davis,1995/03/01,F,2020-07-11,174.47,Downtown
#5862,Monica Doe,1996/12/27,M,2023/07/31,53.79,OutletCenter
4667,Anna Ross,1999/11/11,MALE,2020-09-17,32.54,OutletCenter
#9602,Marcia Doe,1978/08/12,FEMALE,2022-10-20,120.40,AirportStore
#10903,Monica Hughes,1984/08/22,M,2023-12-09,62.50,Downtown
1727,Amanda Kim,1971/10/07,F,2021-07-20,101.03,Suburbs
#8373,Diana Lee,1992/11/26,M,2023/08/03,184.58,OutletCenter
10083,Melissa Johnson,1971-02-25,F,2020/10/18,62.70,Suburbs
3695,Derek Johnson,1973/02/01,MALE,2021-12-19,103.75,Suburbs
#3578,Clara Lee,1980/12/15,M,2020/01/03,40.82,Suburbs
#2563,Arthur Clark,1979-02-26,FEMALE,2021/02/03,158.44,Suburbs
#6120,Monica Nguyen,1995-08-14,M,2021-10-29,30.18,Downtown
5059,Monica White,1991-12-30,F,2022-07-30,60.63,ShoppingMall
1808,Philip Hall,2001/10/29,M,2020-05-18,153.33,Downtown
#7042,Arthur Pereira,1975-02-22,MALE,2021-03-06,26.84,OutletCenter
3500,Amanda Hughes,1998/08/30,F,2023-11-26,88.02,ShoppingMall
#10010,Michelle Carter,1994/07/21,FEMALE,2022-02-10,55.88,OutletCenter
9965,Diana Green,2005/11/11,M,2023/01/09,156.56,AirportStore
#9289,Philip Green,1990/08/21,FEMALE,2022-09-21,91.97,Suburbs
#5920,Clara Ross,1981/01/22,M,2022-05-29,78.26,OutletCenter
1043,Amanda Rocha,2000-11-01,F,2020-03-16,152.09,AirportStore
#9857,David Ray,1973/10/27,MALE,2021/09/05,26.67,Suburbs
#3033,Jason White,1971-03-27,M,2022/12/29,124.11,Downtown
2130,Diana Martins,1988/11/30,MALE,2020/09/02,45.86,ShoppingMall
#3576,Renan White,2002-12-20,F,2023-06-22,106.14,ShoppingMall
#9523,Anna Scott,1970-06-07,MALE,2022/11/28,59.24,AirportStore
3103,Joshua White,1974-09-13,M,2021/11/18,181.10,Suburbs
#4782,David Young,1989-07-15,FEMALE,2023/08/16,145.99,ShoppingMall
8290,Sarah Martins,1972/09/01,M,2021/02/15,186.72,OutletCenter
#2610,Jerry Price,1972/03/13,F,2022/03/10,168.82,Downtown
#10039,John Green,1974-10-23,MALE,2021-11-19,83.97,Suburbs
#4604,Jerry Scott,1994/10/09,FEMALE,2022/08/25,56.03,Suburbs
#2317,Peter Clark,1981/04/05,MALE,2023-08-27,114.86,ShoppingMall
#7796,Jason Smith,1989/04/17,F,2021-04-11,117.19,OutletCenter
2926,Peter Kim,1994/08/11,M,2020/01/18,71.32,Suburbs
5572,Jack Smith,1986-05-28,F,2020/01/22,143.06,OutletCenter
#5100,Jack White,1982-01-07,F,2022/02/26,184.95,Suburbs
#7362,Emily Scott,1999-11-11,MALE,2020-04-08,77.15,AirportStore
4189,Robert Rocha,1991-11-01,MALE,2022/09/27,90.34,OutletCenter
10067,Derek Doe,1986-05-07,MALE,2023/03/29,66.10,Downtown
10882,Lisa Smith,1995/02/07,F,2021-12-02,12.99,OutletCenter
9665,Derek Wilson,1975-03-02,MALE,2022-10-31,40.76,Downtown
6123,Clara Carter,1988-02-03,FEMALE,2020/02/15,65.13,Downtown
#8469,Diana Rocha,1993-08-26,M,2023-05-08,125.74,OutletCenter
#5797,Derek Rocha,1975-08-06,M,2023-08-10,115.10,AirportStore
#9149,Peter Green,1988/01/07,MALE,2020-12-18,152.65,Downtown
2247,Jerry Scott,1991/03/27,MALE,2020-07-22,54.50,ShoppingMall
#9064,Sarah Martins,2002/08/18,FEMALE,2023/07/08,162.84,ShoppingMall
2858,Robert Kim,1985/10/10,FEMALE,2020/07/11,64.10,AirportStore
4812,Mike Nguyen,1986-05-31,M,2020-06-04,75.78,Downtown
7435,Amanda Kim,2003-09-19,MALE,2020/06/20,99.38,OutletCenter
#2566,Karen Ross,1976/08/29,FEMALE,2022/04/16,34.16,Suburbs
#2835,Derek Price,1979/01/09,FEMALE,2021/04/15,28.65,Suburbs
#2963,Emily Kim,1983/03/18,FEMALE,2020/11/13,140.92,AirportStore
#6349,Karen Young,1982-05-02,F,2020-07-26,193.92,ShoppingMall
6470,Arthur Thomas,2005/08/08,FEMALE,2023/07/16,74.45,ShoppingMall
#10854,David Schmidt,2003/06/10,M,2022-11-11,81.27,ShoppingMall
#4766,Amanda Johnson,1972-01-21,MALE,2021/07/06,62.59,OutletCenter
1785,Jerry Clark,1991-08-23,MALE,2021/07/19,44.82,ShoppingMall
7356,Renan Green,1975-03-09,F,2020/03/20,30.83,OutletCenter
#5345,Renan Lee,1999-04-30,F,2023-12-12,107.48,AirportStore
4147,Joshua Doe,1974-05-25,F,2022-03-02,193.16,AirportStore
#6206,Renan Hall,1974/01/17,F,2021/10/19,169.77,Downtown
3867,Joshua Baker,2003/12/29,F,2023/10/12,103.01,AirportStore
#9539,Michelle Ross,1973/07/10,MALE,2021/07/24,45.90,Suburbs
#2668,Robert Perez,1998/03/16,F,2022/08/29,155.72,OutletCenter
3991,Jason Schmidt,1991/07/19,FEMALE,2022-04-22,198.24,Suburbs
#10732,Arthur Green,1987-02-22,FEMALE,2022/03/13,149.96,AirportStore
#4440,Jason Price,1984/08/24,F,2020-08-13,112.36,ShoppingMall
8188,Peter Kim,2003/12/08,FEMALE,2020/03/09,27.91,Suburbs
#3824,Clara Clark,1985/01/01,FEMALE,2022/09/01,143.17,OutletCenter
#6627,Jack Lee,2003-12-04,M,2023-07-06,102.39,Downtown
#9201,Monica Nguyen,2005-07-09,MALE,2023-03-03,160.50,Suburbs
6183,Arthur Taylor,1985-01-02,F,2020/06/02,48.95,OutletCenter
7800,Anna Kim,1996/01/18,F,2021-02-08,129.56,ShoppingMall
#1163,Jerry Wilson,1991-01-22,MALE,2021-12-11,88.69,OutletCenter
#8640,Amanda Smith,1988/07/18,M,2023-11-15,172.07,OutletCenter
