order_id,customer_name,customer_dob,customer_gender,order_date,order_cost,store_location
4955,Anna Smith,1979-03-19,F,2022/06/25,124.08,ShoppingMall
#5008,Renan Hughes,1977/03/26,F,2023-10-25,82.72,Downtown
8951,Jason Carter,1979/05/03,F,2023-02-11,121.67,Downtown
#1749,Derek Lee,1985/07/28,F,2020-10-29,64.66,OutletCenter
1219,Julia Black,2001/09/22,FEMALE,2021-06-30,115.47,ShoppingMall
7302,Samantha Perez,1990-02-28,FEMALE,2021-10-08,91.10,Suburbs
#10210,Samantha Kim,1990-10-08,MALE,2020/03/22,105.66,Downtown
6648,Anna Ray,1992/01/02,F,2021-07-27,69.61,ShoppingMall
10523,Philip Clark,2002-06-28,F,2020/08/04,55.48,ShoppingMall
5099,Michelle Smith,1991/06/04,MALE,2020/09/01,131.78,ShoppingMall
1332,Robert Green,1996/09/30,M,2023-10-01,13.96,ShoppingMall
#4212,Michelle Young,1978/09/10,FEMALE,2022-07-14,20.77,AirportStore
10555,Samantha Wilson,1980-08-21,MALE,2021-07-26,148.94,Downtown
8173,Amanda Smith,1988-10-29,F,2020-12-17,98.08,OutletCenter
6193,Bruna Nguyen,1990-10-17,F,2020-02-21,56.17,AirportStore
8970,Samantha Black,1972-03-17,FEMALE,2023/08/10,135.01,ShoppingMall
10055,Monica Martins,2001/05/10,F,2020-01-03,47.31,Suburbs
8615,Renan Carter,1978-09-06,F,2021-09-21,62.23,Downtown
10939,David Pereira,1995/05/31,M,2023/08/22,88.10,ShoppingMall
#3010,Marcia Scott,1977/06/05,F,2020-06-25,95.94,AirportStore
#2624,Arthur Hughes,2003-09-08,M,2023/08/06,65.04,Suburbs
#8850,Arthur Taylor,1979/08/27,FEMALE,2021/06/01,143.69,OutletCenter
3533,Jane Smith,1974-05-28,M,2020/07/04,168.05,OutletCenter
#6378,Diana Black,1983/06/15,F,2021/07/20,126.18,OutletCenter
8345,Bruna Lee,1973/06/16,MALE,2020-03-22,142.63,AirportStore
6134,Amanda Ray,2001-02-12,F,2021/03/26,145.55,ShoppingMall
#9521,Anna Martins,1974/06/09,M,2020-12-09,71.33,ShoppingMall
10108,Monica Thomas,1997-04-26,FEMALE,2023-01-04,88.33,Suburbs
#8845,Marcia Carter,1998/03/12,FEMALE,2023/12/12,103.89,ShoppingMall
8237,Lisa Doe,1981-12-03,F,2021/08/21,129.83,Suburbs
#7538,Anna Hall,1980/03/20,M,2020-10-03,34.27,ShoppingMall
#9484,Clara Pereira,1989/10/12,M,2023-12-21,24.66,Downtown
4068,Philip Carter,1974-09-21,FEMALE,2020-05-05,82.65,Suburbs
2005,Julia Carter,1988/10/20,MALE,2021-06-02,130.95,OutletCenter
#5105,Joshua White,1995/03/08,FEMALE,2023/01/11,77.80,Suburbs
#8917,Renan Perez,1972/07/21,F,2020/09/08,86.63,OutletCenter
#4060,Mike Young,1970-12-16,F,2021-07-01,199.65,OutletCenter
#7520,Samantha Young,1992-12-05,FEMALE,2020-07-13,33.55,OutletCenter
3878,David Doe,1989/04/08,MALE,2022/07/24,121.65,Downtown
#8030,Amanda Wilson,1971/06/17,F,2023/03/12,10.49,ShoppingMall
1416,Peter Taylor,2004-04-05,FEMALE,2021/04/11,186.45,Suburbs
#4443,Derek Kim,1991/02/22,FEMALE,2023-06-27,144.46,OutletCenter
#2465,Robert Davis,1981/08/31,MALE,2023-09-08,193.30,Suburbs
9775,Monica Schmidt,1994/12/13,F,2022/06/01,11.91,Downtown
#5350,Bruna Martins,1994-07-24,MALE,2021/03/25,142.99,AirportStore
#1506,Melissa Ray,2001-12-20,F,2020/08/12,117.17,Suburbs
5942,Peter Lee,1970/02/12,M,2022-03-31,191.43,Suburbs
8134,Julia Pereira,1987/01/26,M,2021-05-11,187.63,Downtown
#1900,Michelle Baker,1983-03-26,M,2023/02/28,78.95,ShoppingMall
7971,Karen Martins,2004/03/25,F,2022/03/19,31.59,OutletCenter
#1511,Karen Pereira,1977/03/02,FEMALE,2023/06/24,14.86,ShoppingMall
#5617,Clara Schmidt,1981/11/22,MALE,2022-09-16,190.46,ShoppingMall
5759,Robert Black,1995-03-11,F,2020-02-01,112.29,Downtown
#1598,Renan Taylor,1982/01/17,FEMALE,2023/12/12,77.25,Suburbs
#4181,Clara Brown,1978-02-12,M,2022-10-10,152.09,AirportStore
#2037,Diana Smith,1970-11-29,M,2021-05-26,145.94,OutletCenter
#6906,Jason Green,1990/03/28,F,2022/03/25,108.44,OutletCenter
#4980,Peter Scott,1993-06-08,M,2020/05/17,120.00,Downtown
#4728,Sarah Doe,1992-06-13,M,2021/04/14,44.95,OutletCenter
4440,David White,2002/11/29,F,2020-02-06,86.12,OutletCenter
#6315,Robert Ray,1994-01-01,FEMALE,2020/12/22,27.54,Suburbs
#10816,Renan Lee,1995-06-01,F,2020-07-31,58.95,OutletCenter
7223,Melissa Green,2005/07/05,F,2023-01-30,157.83,Suburbs
9799,Mike Thomas,1993-07-24,MALE,2023/03/07,88.86,Suburbs
#8277,Emily Black,1978-01-10,MALE,2020/05/22,195.97,AirportStore
#9185,Diana Wilson,1989-11-28,F,2020-01-27,164.71,Suburbs
#10161,Sarah Martins,1985-01-01,MALE,2023-02-04,128.84,OutletCenter
#5822,John Doe,1994/09/24,FEMALE,2023-05-25,160.24,Downtown
1003,Clara Brown,1997-03-01,FEMALE,2023/05/25,173.42,AirportStore
#3954,David Price,1978/01/14,MALE,2020/09/04,38.43,Suburbs
8981,Renan Ross,1970-04-01,MALE,2022-05-26,141.28,OutletCenter
10827,Peter Rocha,1972/05/31,MALE,2023/09/10,76.28,ShoppingMall
8085,Anna Perez,1984/02/20,FEMALE,2023/07/11,172.88,Suburbs
#3678,Julia Taylor,1995-09-03,F,2021/07/04,36.05,AirportStore
#3602,Mike Wilson,1999-05-12,F,2022/11/08,164.78,ShoppingMall
9226,Philip Price,1984-03-08,F,2023/11/01,193.86,AirportStore
3654,Diana Thomas,1978-09-04,F,2022-08-28,89.70,AirportStore
6323,Jason Price,1978/07/11,FEMALE,2021/11/09,162.34,ShoppingMall
#3046,Marcia Hughes,1981-08-05,FEMALE,2022/06/14,33.90,AirportStore
#8007,Amanda Schmidt,1972-11-12,F,2022-04-20,175.28,OutletCenter
#2981,Anna Kim,1973/11/16,F,2021-01-12,12.70,ShoppingMall
8968,Philip Lee,1975/07/21,MALE,2020-04-09,135.92,Suburbs
#3493,Karen Taylor,1975-09-21,F,2023/01/03,130.77,Suburbs
#1751,Jerry Martins,1989/11/22,M,2022-02-02,169.85,Downtown
5259,Jack Johnson,2002/09/25,MALE,2020-08-04,59.57,ShoppingMall
#2608,Robert Green,1989-04-05,MALE,2023/06/10,155.63,ShoppingMall
6172,Monica Scott,1993-01-01,FEMALE,2023/04/06,156.04,AirportStore
5948,Julia Perez,1972-06-28,F,2022-04-15,188.84,OutletCenter
2134,Jack Hughes,1976-09-16,FEMALE,2021-03-16,127.75,OutletCenter
#4364,John Kim,2001/06/21,M,2021-12-05,90.68,Downtown
#5112,Lisa Black,1978/01/08,F,2023-01-28,84.06,ShoppingMall
#9452,Arthur Ray,1983-06-22,F,2022-02-11,179.99,Suburbs
#1875,Joshua Johnson,1989/09/24,M,2023/11/05,43.34,ShoppingMall
4868,Diana Scott,1987/04/13,F,2023-06-19,174.54,Downtown
3393,Joshua Kim,2003/07/19,M,2020/08/03,63.37,ShoppingMall
#8555,Renan Martins,2005/07/14,FEMALE,2020/12/15,46.26,AirportStore
#6307,Bruna Kim,1992/08/14,M,2022/11/24,138.80,Suburbs
4723,Emily Young,1976/04/11,MALE,2020-03-23,121.68,OutletCenter
#7409,Karen Ray,1994-08-18,F,2022-10-26,138.81,ShoppingMall
#3519,Mike Rocha,1978-03-19,FEMALE,2023/07/19,108.64,Downtown
2229,Peter Black,1981/11/30,M,2020-06-15,126.11,Suburbs
3912,Emily Davis,1991-10-21,F,2021-03-11,70.86,Downtown
7712,Robert Price,1990-11-18,FEMALE,2020-02-21,38.62,OutletCenter
3017,Jason Ray,1986/07/01,MALE,2021/04/16,97.05,AirportStore
6608,Joshua Johnson,1976/09/01,M,2020/03/06,199.13,OutletCenter
7549,Clara Baker,1989/12/20,M,2020-10-21,14.29,AirportStore
3937,Renan White,1986/05/10,FEMALE,2022-06-22,164.68,Suburbs
#7698,Karen Doe,2002/08/13,FEMALE,2021-11-27,72.29,AirportStore
#10510,Arthur Hall,1977-02-25,M,2023/06/18,65.89,ShoppingMall
8997,Robert Schmidt,1990/09/01,FEMALE,2023-05-18,166.00,AirportStore
1528,Arthur Johnson,2003-08-23,M,2020/01/20,170.04,AirportStore
9346,Robert Hughes,2002/08/17,F,2021-09-11,70.48,Suburbs
#6082,Jack Price,1994/06/20,FEMALE,2022/12/27,155.33,Suburbs
#4005,Joshua Kim,1998/04/14,M,2021/09/29,75.57,Suburbs
#8015,Amanda Pereira,2003/12/06,M,2022/09/18,100.96,Downtown
#7815,Julia Wilson,1992/02/06,MALE,2023/11/09,165.11,Downtown
#2655,Philip Carter,1993-03-17,M,2022/11/08,120.28,ShoppingMall
1815,Diana Young,1995-01-20,FEMALE,2022-08-14,134.15,AirportStore
10178,John Scott,1972/10/03,F,2023/12/09,173.87,Downtown
2782,Sarah Schmidt,1987-08-28,MALE,2020/02/15,196.75,OutletCenter
1387,Karen Schmidt,2004-08-18,M,2023-12-24,141.65,Suburbs
2541,Julia Baker,1990-01-19,MALE,2022-11-24,18.26,ShoppingMall
#6779,Karen Wilson,1995/09/09,F,2022-05-07,127.20,Suburbs
#7649,Derek Lee,1983/12/29,MALE,2020/03/02,149.67,ShoppingMall
3487,Diana Price,1994-02-16,MALE,2022-09-13,137.19,Downtown
1043,Jack Smith,2002-01-30,F,2022/12/18,21.22,Downtown
#3653,John Ross,2002/10/19,M,2020/04/07,76.45,ShoppingMall
#6905,Karen Wilson,2004/08/31,M,2023/07/07,158.40,ShoppingMall
3159,Derek Martins,2002/11/03,F,2023-12-28,95.30,Suburbs
#10080,Peter Hughes,1992/01/04,F,2022/01/09,184.20,Suburbs
#1966,Arthur Price,2005/09/26,MALE,2020/05/12,52.75,AirportStore
6358,Mike Martins,1999-06-20,M,2023/09/07,186.44,Suburbs
1141,Diana Carter,1994/09/30,MALE,2020/10/03,160.56,ShoppingMall
#5478,John Thomas,1980-04-01,MALE,2020-04-11,110.05,Downtown
#4110,Robert Schmidt,1979/09/06,M,2022/08/17,72.52,OutletCenter
1078,Sarah Smith,1994/03/19,F,2020-11-11,181.38,Suburbs
5507,Jason Price,1991-01-11,FEMALE,2021/01/13,57.27,Suburbs
#6488,Clara Smith,1971/01/25,F,2020-09-11,176.51,OutletCenter
7591,Karen Davis,1986/11/29,F,2023/09/10,161.81,OutletCenter
6966,Julia Ray,1974-08-08,FEMALE,2020/06/29,49.26,OutletCenter
#9114,Joshua Clark,1974/03/05,F,2020/04/03,69.31,Downtown
#1554,Julia Black,1991/10/11,MALE,2023-03-04,169.45,Downtown
#5453,Derek Martins,1974-03-10,M,2020/03/25,86.76,AirportStore
2937,Amanda Green,1998/09/23,F,2020/06/09,89.62,Downtown
8257,Clara Price,1976/08/26,M,2021-03-08,42.33,OutletCenter
#3788,Jane Baker,1987-10-15,F,2021-12-19,45.27,Downtown
4316,Joshua Ross,1993/04/27,F,2022-06-29,21.86,AirportStore
#8669,Melissa Thomas,1980-06-16,FEMALE,2021/10/03,197.78,Suburbs
#6625,Julia Kim,1992-09-28,MALE,2020/04/01,56.25,OutletCenter
#10369,Clara White,1998-11-12,F,2020/12/29,25.80,OutletCenter
#7486,Melissa Brown,1984-04-06,F,2023/09/04,138.63,Suburbs
#3880,Clara Perez,1997/01/03,MALE,2021/07/29,46.68,ShoppingMall
#2786,Emily Kim,1977-01-01,FEMALE,2021/01/18,189.80,OutletCenter
6947,Derek Brown,1998/05/06,M,2021-05-08,132.60,ShoppingMall
#4620,Monica Smith,1974/12/13,F,2022-10-30,32.19,Suburbs
#1708,Arthur Price,1997/08/24,M,2020/01/23,65.81,AirportStore
5236,Joshua Lee,2001/08/22,M,2021/04/08,139.83,Suburbs
#10411,Diana Johnson,2002-09-19,FEMALE,2021/08/16,144.22,Suburbs
7531,Melissa Green,1971-08-04,M,2020-07-30,198.94,Downtown
8999,Peter Kim,1985-11-19,F,2023/08/24,130.62,Downtown
#2880,Jack Perez,1996/08/08,M,2021/10/18,26.17,Suburbs
#9262,Peter Price,1972/10/10,F,2020-03-14,178.21,ShoppingMall
3265,Samantha Kim,1970-01-07,MALE,2021-04-28,154.66,Suburbs
#2703,Robert Smith,1975/08/04,F,2021-11-19,119.31,Suburbs
#3493,John Doe,1983-09-29,F,2021/07/07,70.03,AirportStore
10543,Samantha Hughes,1989/10/26,F,2021-10-11,193.72,Downtown
4518,John Perez,1986/07/12,MALE,2022-06-14,46.03,AirportStore
#9281,Jane Carter,1992-10-01,M,2023/05/04,178.84,ShoppingMall
#6877,Sarah Johnson,2005-12-05,F,2023/09/30,119.54,Downtown
4628,Bruna Lee,2002/01/08,M,2021/02/22,172.88,Suburbs
5232,Amanda Perez,1976-09-18,F,2022/07/28,29.05,Suburbs
5402,Michelle Pereira,1994-06-21,MALE,2023-10-30,38.35,Suburbs
9151,Jane Ross,1975-03-24,M,2023/12/04,28.49,OutletCenter
#2241,Melissa Brown,1997-04-06,F,2023-06-19,175.27,AirportStore
4586,Lisa Ray,1987/06/20,FEMALE,2023/11/10,174.70,Downtown
3287,Melissa Martins,1977-03-19,M,2022/10/21,123.95,ShoppingMall
10580,Amanda Johnson,1996-11-27,FEMALE,2020/06/05,119.00,AirportStore
5337,Jason Martins,1984-03-12,M,2022/01/13,182.68,Downtown
9554,Renan Doe,1999/10/05,F,2020/10/16,104.73,OutletCenter
#2612,Anna Brown,1996/04/21,M,2021/03/11,44.15,Suburbs
#1602,Emily Kim,1977/02/15,FEMALE,2020/09/20,20.51,AirportStore
7966,Emily Carter,1989-07-09,M,2021-05-01,79.10,OutletCenter
#9927,John Pereira,1984-04-25,FEMALE,2021-05-13,118.65,OutletCenter
#5566,Derek Davis,1998-09-26,MALE,2020/04/21,104.22,Downtown
#2907,Jerry Price,1975/11/11,M,2022/02/23,175.16,Suburbs
4911,Emily Taylor,1976-08-10,FEMALE,2020-10-07,178.06,AirportStore
#3786,Karen Hall,1979/04/28,MALE,2020-05-19,142.10,ShoppingMall
#2661,Jason Price,1993/06/01,MALE,2020/01/21,27.98,Suburbs
3592,Joshua Green,1987-09-07,MALE,2020-11-05,113.80,Suburbs
#1492,Michelle Perez,1978/03/25,M,2022/09/08,84.07,OutletCenter
1509,Clara Clark,2004/02/01,FEMALE,2021-07-11,120.35,Downtown
#2931,Emily Rocha,1985-04-25,FEMALE,2020-07-15,137.55,Suburbs
#6225,Amanda Doe,2004-03-27,FEMALE,2020/05/20,55.80,AirportStore
#9247,Mike Davis,2002-09-18,F,2021-11-30,60.81,AirportStore
6253,Derek Carter,2000-01-08,FEMALE,2021/11/11,164.21,OutletCenter
1600,Amanda Clark,1996-07-23,F,2021-01-04,54.61,AirportStore
6436,Jason Lee,1984-04-26,FEMALE,2023-11-25,122.21,Suburbs
5828,Bruna Young,2004-09-04,M,2022-11-02,116.97,AirportStore
#9269,Renan Taylor,1990/02/12,F,2021-01-14,108.25,Downtown
#1885,Jane Brown,1985-05-13,M,2023/01/20,194.03,Suburbs
#9456,Amanda Perez,1998-01-16,FEMALE,2020-09-30,106.81,ShoppingMall
8215,Jack Kim,2001/02/02,MALE,2020/02/13,197.17,ShoppingMall
10235,Emily Martins,1972/06/21,FEMALE,2020-04-17,172.18,Suburbs
#10420,Philip Scott,2002-05-26,MALE,2020-08-08,190.23,AirportStore
#7288,Clara Hughes,1996/08/15,FEMALE,2020/08/11,152.50,AirportStore
#6556,Michelle Perez,1994/02/09,MALE,2022-09-04,70.27,ShoppingMall
4543,Derek Ross,1985/04/06,FEMALE,2023-03-27,150.37,Downtown
9146,Robert Price,1979/09/03,FEMALE,2023-07-13,182.48,AirportStore
10011,Derek Smith,2003/11/24,FEMALE,2023/09/20,24.19,ShoppingMall
6170,Derek Green,1976/06/02,FEMALE,2020/06/27,33.44,Downtown
2684,Jerry Scott,1986/09/30,MALE,2021-11-29,17.52,OutletCenter
#1409,Mike Doe,1980/09/18,MALE,2022-12-18,74.23,Downtown
#1923,Renan Perez,1988/10/23,F,2023-01-21,159.17,OutletCenter
#7820,Samantha Black,1986/09/24,FEMALE,2023-07-04,58.88,Suburbs
#3182,Lisa Lee,1992/12/31,M,2023-07-28,155.00,ShoppingMall
#9636,Jerry Clark,1988-01-02,MALE,2023/10/12,154.56,Downtown
#8873,Karen Kim,1982-12-28,F,2022/08/21,192.05,ShoppingMall
3989,Samantha Kim,2003-12-26,MALE,2022-03-09,51.77,Suburbs
#9367,Mike Price,2005-05-13,FEMALE,2021-03-18,179.60,ShoppingMall
1103,Arthur Young,1984/01/23,MALE,2022/08/05,105.88,Downtown
6459,Peter Pereira,2005-06-25,F,2021-02-23,70.16,Suburbs
5763,Michelle Kim,1982-04-01,FEMALE,2020/09/29,42.49,OutletCenter
#1087,Julia Pereira,1992-08-28,F,2020-01-02,84.23,Downtown
#1002,Peter Martins,1999-08-02,MALE,2020-09-18,104.59,Downtown
2001,David Martins,1978-12-10,M,2021-11-26,25.80,OutletCenter
8586,Michelle White,1988-07-04,MALE,2020-09-13,74.14,AirportStore
#6316,Emily Hughes,2001-07-30,MALE,2021-11-13,80.96,Downtown
#7666,Clara Green,1989/06/29,MALE,2020/04/20,41.48,ShoppingMall
#6433,Lisa Ray,1984-06-08,F,2022-08-16,117.17,AirportStore
#3613,David Doe,1982/12/20,FEMALE,2020-07-22,52.54,Suburbs
7661,David Thomas,2001-08-28,FEMALE,2022/04/18,136.88,OutletCenter
4712,Marcia Brown,1979-02-13,F,2023/02/20,108.39,Downtown
#1972,Jack Hughes,1996/01/27,M,2020/11/01,91.11,Downtown
#2352,Emily White,1970/08/16,MALE,2021-02-09,130.31,Downtown
#10867,Sarah Schmidt,1992/01/26,MALE,2023/05/02,13.45,Suburbs
3652,Derek Perez,1971-01-16,FEMALE,2021-01-03,120.30,ShoppingMall
#4600,Karen Wilson,1986-04-21,F,2021-04-09,194.05,ShoppingMall
#6559,Jane Ray,1991-09-29,FEMALE,2022/08/24,194.76,Downtown
3036,Emily Young,1989/03/10,F,2022/12/17,192.76,AirportStore
#10985,Bruna Black,1970/04/26,M,2023-05-11,82.60,Downtown
4501,Philip Rocha,1970-04-03,F,2020-12-08,118.23,Downtown
#9958,Lisa Nguyen,1972/10/15,F,2022-01-27,46.36,Downtown
7645,Joshua Hughes,1973/11/07,M,2020/06/13,83.20,Suburbs
#7199,Renan Kim,1996-01-19,M,2020/01/16,62.46,OutletCenter
#10944,Emily Wilson,1985/09/17,MALE,2021-10-30,23.50,Suburbs
#2995,Renan Brown,1981-08-13,M,2023-10-31,150.10,Downtown
#3215,Renan Ray,1999-10-01,MALE,2023/06/03,124.20,Suburbs
8068,Jack Brown,1971/12/15,FEMALE,2020-08-28,38.54,OutletCenter
1141,John Carter,1976/01/24,F,2021/06/25,49.07,Downtown
#4722,David Schmidt,1986-06-10,FEMALE,2021-03-28,103.70,Downtown
1835,Lisa Perez,1990/09/07,F,2023/07/22,162.23,ShoppingMall
5475,Renan Thomas,2002/10/07,F,2023/02/22,48.67,ShoppingMall
#9741,Melissa Wilson,1971/01/13,F,2021-08-10,179.25,AirportStore
9479,Philip Baker,1981-08-22,MALE,2022-05-06,133.83,ShoppingMall
#6079,Mike Thomas,1998-01-21,MALE,2020/07/18,116.35,OutletCenter
#2480,Julia Price,1997/07/25,F,2022/08/04,101.50,ShoppingMall
#3610,Robert Kim,1981/10/17,F,2022-06-22,22.06,AirportStore
10978,Jane Smith,1992-05-07,M,2022/11/21,175.22,OutletCenter
#9573,Clara Baker,1979/11/16,MALE,2021-11-05,28.11,Suburbs
5665,Marcia Smith,1999/03/28,F,2022/05/09,170.05,Suburbs
#4970,Diana Carter,1974/02/04,M,2022/09/26,77.28,OutletCenter
4062,Amanda Ray,1994-04-22,MALE,2022-01-02,79.72,OutletCenter
#2229,Monica Johnson,1972-03-18,F,2022-01-14,31.95,ShoppingMall
7430,Clara Young,1994-07-29,MALE,2020/12/31,47.43,ShoppingMall
#2993,Arthur Wilson,1989-08-02,F,2020-10-31,111.57,OutletCenter
#8772,Jack Nguyen,2000-04-06,F,2023-02-10,127.55,Downtown
9391,Anna Johnson,1998/03/03,FEMALE,2021/09/13,139.56,Downtown
3489,Amanda Lee,1974-05-21,F,2022-11-04,70.86,ShoppingMall
#6949,Renan Perez,1985/08/30,M,2020/08/16,89.44,AirportStore
1162,Emily Wilson,1975-11-24,MALE,2023-05-04,94.15,Downtown
4448,Clara Black,2002-09-22,MALE,2023/11/25,131.56,AirportStore
#10209,Karen Doe,2001/11/16,F,2020-04-06,26.30,AirportStore
#2246,Mike Taylor,1995-03-14,F,2023/03/12,23.24,Suburbs
3205,Jack Thomas,1973/05/27,MALE,2022-04-17,72.97,Suburbs
#6650,Clara Scott,1988/12/24,M,2023/09/27,40.87,AirportStore
2039,Anna Hughes,1988/08/08,M,2022/02/28,127.61,Suburbs
#2689,Sarah Brown,1972-12-25,MALE,2020-06-11,147.31,AirportStore
#7994,Philip Kim,2003-04-24,M,2020-03-29,51.25,OutletCenter
3773,Monica Young,1980/05/24,FEMALE,2020-09-02,37.43,AirportStore
2170,Peter Green,1983/04/21,M,2020-09-10,185.92,OutletCenter
#10009,Julia Black,1992/03/23,F,2022-08-04,12.38,Suburbs
5988,Marcia Hall,2005/08/04,MALE,2021-02-24,75.08,ShoppingMall
#1032,Anna Lee,1999/11/20,MALE,2023/06/06,100.01,OutletCenter
