order_id,customer_name,customer_dob,customer_gender,order_date,order_cost
#10785,Jason Black,1993-10-03,FEMALE,2022-05-06,128.04
6912,Robert Scott,2003-10-31,MALE,2020-02-28,123.36
5409,Jason Ross,1975-04-20,F,2022-03-15,123.99
#7124,Lisa Ray,1987-05-28,M,2021-08-31,178.51
1268,Melissa Wilson,1995-06-20,FEMALE,2021-12-10,127.99
9316,David Nguyen,1972-11-04,FEMALE,2021/03/28,192.25
#10803,Peter Ray,1993-08-24,F,2023-05-08,71.73
7557,Diana Kim,1971-03-11,MALE,2021-07-02,186.19
#8130,Julia Perez,1981/04/17,M,2023-03-21,170.24
2250,Derek Doe,1998-08-16,MALE,2021-08-31,28.28
#7738,John Wilson,1973-04-23,F,2021/06/11,101.49
8942,Melissa Ross,1976/01/18,M,2022/11/22,159.18
#2186,Bruna Young,1983/11/17,F,2023-03-04,110.89
#4356,Monica Perez,1975/06/01,F,2022/02/14,67.14
9828,Michelle Martins,1974-06-20,MALE,2022/05/11,54.88
3360,Renan Wilson,1970/10/29,F,2022-12-27,167.27
#5591,Jane Davis,2001-09-07,M,2022/09/27,65.38
6306,Jack Lee,1984-01-27,M,2022/11/18,75.27
#8569,Clara Thomas,1992/06/01,F,2022/03/16,127.34
7673,Jane Rocha,1993-01-16,F,2022-12-17,66.76
10101,Karen Thomas,1999-01-19,FEMALE,2020/07/10,69.06
8534,Diana Pereira,1970/10/13,FEMALE,2023-11-22,152.49
#4382,Julia Clark,2002-08-24,M,2021/10/31,180.24
4568,Melissa Scott,1980-11-09,MALE,2021/04/04,154.64
#10772,David Lee,1977-06-28,FEMALE,2023/02/23,25.43
6163,Julia Hughes,1972/08/26,MALE,2023-06-14,199.19
10664,Jerry Price,1979-03-27,MALE,2021-06-09,41.26
#8006,David Kim,1980/06/20,M,2020-08-07,46.80
#7515,Derek Schmidt,1993-10-31,F,2022-04-26,128.67
9525,Philip Scott,1993-08-20,MALE,2022/08/03,39.29
#3876,Monica Hughes,2001/05/07,MALE,2022/12/23,28.30
6164,David Price,1994-12-04,MALE,2022-07-18,93.20
10645,Jason Brown,1977-10-07,FEMALE,2023-07-21,74.47
7908,Joshua Thomas,1997-10-17,FEMALE,2023-12-07,145.60
#9785,Jack Ross,1970-12-07,M,2022/11/02,33.90
#6516,Robert Doe,1988-06-19,F,2023/01/15,67.61
9079,Amanda Lee,1999-02-20,M,2023/03/02,192.98
9746,Philip Scott,2004-05-01,FEMALE,2020-08-15,143.12
7765,Jane Young,1991/07/11,MALE,2021/10/04,100.81
5976,Julia Taylor,2003-03-07,M,2023-01-17,187.36
2769,Jason Hall,1985/02/12,F,2020/03/02,195.06
10166,Renan Black,1982-12-12,M,2022-08-14,97.21
#5774,Clara Nguyen,1984-06-02,M,2021/12/19,13.53
#4059,Lisa Smith,2003/12/31,FEMALE,2020-05-21,196.58
3900,Derek Baker,1975-10-10,FEMALE,2020/05/22,116.88
3735,Michelle Carter,1994/10/16,FEMALE,2021/02/03,143.68
#2427,John Thomas,1989-11-20,MALE,2020/04/03,128.11
#8443,Diana Price,1985-09-21,MALE,2020/08/21,184.13
#4823,Derek Davis,2003/03/04,M,2023/10/17,14.00
8959,Jane Young,1997/05/02,MALE,2023/02/04,39.18
3508,Samantha Brown,1982/09/06,FEMALE,2023-03-10,64.28
#5156,Clara Thomas,1983/11/24,F,2022-04-23,45.99
#3876,Amanda Nguyen,1972-04-13,M,2021-02-04,139.33
#2397,Monica Ray,1992/01/01,FEMALE,2022-02-18,74.00
#8354,Arthur Johnson,1988/02/15,M,2021-02-02,180.64
#6783,Robert Baker,1983-10-13,F,2022-02-24,129.70
9051,Lisa Johnson,1973/03/02,FEMALE,2020-05-01,99.11
3378,Jason Davis,1976/11/03,FEMALE,2023/07/18,46.67
7789,Amanda Martins,1998-04-01,MALE,2023-11-09,71.68
#8586,Lisa Rocha,1971-04-02,M,2023/07/01,149.04
#1027,Jason Hall,1971/10/25,FEMALE,2023-04-09,138.95
10904,Arthur Doe,1977-10-22,M,2022/04/13,139.94
#6896,Jason Baker,1993/04/16,M,2020/07/08,57.80
3492,Derek Pereira,1978/06/28,F,2020/12/20,57.73
9847,Emily Taylor,2003-02-25,MALE,2022-07-24,37.88
#1500,John Carter,1984-05-24,M,2023-03-09,103.88
#6789,Amanda Lee,2000-10-04,M,2020/05/10,123.54
1852,Philip Johnson,1980/04/13,M,2021-10-21,54.27
#6858,Lisa Wilson,1989/12/12,F,2022/02/17,84.25
#4356,Anna Nguyen,2004/03/29,FEMALE,2022-02-05,69.50
5641,Jane Ray,1979/12/05,MALE,2022/09/01,144.39
2943,Jerry Martins,1995-03-02,M,2022/10/08,195.66
1284,Mike Smith,1999-01-17,MALE,2022-05-16,143.06
6939,John Hall,1991-04-21,FEMALE,2020/07/17,111.31
#2442,Sarah Ross,1984/08/04,FEMALE,2023-06-21,90.86
#1781,Peter Perez,1998-04-05,MALE,2020-09-15,88.08
#6493,Jane Davis,2002-12-27,M,2022/05/27,155.64
6548,Amanda Martins,2003-11-08,MALE,2021-06-02,105.10
6629,John Martins,1984/07/27,FEMALE,2022-05-01,65.60
#2941,Bruna Clark,1983/05/22,FEMALE,2023-07-06,189.03
#7350,Mike Pereira,2002-10-31,MALE,2021/04/10,53.89
1107,Karen Schmidt,1985/06/07,F,2021/05/19,105.12
#2430,Karen Scott,1975-09-26,MALE,2023-07-27,85.84
#8441,Jack Young,1971/04/01,FEMALE,2023/12/22,86.97
#4741,Derek Ross,1991/05/14,F,2022-08-06,140.83
2210,Marcia Price,1976/11/12,M,2022/09/18,144.96
#6644,Michelle Wilson,1992/09/05,MALE,2021/01/21,72.62
2355,Robert White,1981/12/21,F,2023/07/28,119.35
#5874,Monica Nguyen,1996/03/10,M,2020/02/23,61.42
1784,Robert Hall,1981/07/03,M,2020/09/14,103.38
#5079,Emily Pereira,1985-10-13,M,2022/10/28,131.05
#10123,Diana Nguyen,1984/12/01,FEMALE,2021/03/23,99.21
5400,Arthur Thomas,1992-08-07,FEMALE,2021-11-19,47.87
7845,Monica Carter,1980-12-03,M,2020/12/12,75.53
#3428,Sarah Smith,2001/04/05,FEMALE,2022/02/04,110.12
10917,Robert Price,1971-07-08,MALE,2022/03/21,153.72
10560,Peter Brown,1989-02-13,F,2021-04-07,152.34
#6931,Arthur Carter,1994-12-27,MALE,2020/12/11,86.84
5619,Julia Davis,1995-02-26,MALE,2023-11-12,48.69
10859,Sarah Nguyen,1979-06-12,F,2020-11-12,69.91
3747,Lisa Kim,1973/12/20,F,2021/07/12,94.67
#1016,Melissa Clark,1987/07/17,MALE,2023/05/28,137.90
2217,Jack Wilson,2001/03/20,MALE,2023/01/10,105.70
5250,Diana Price,2003/04/07,F,2020/07/13,37.21
1940,Sarah Pereira,1996/10/27,MALE,2023-08-07,34.64
4442,Michelle Brown,1973/05/27,MALE,2023/07/15,62.80
10853,Bruna Smith,1997-08-19,F,2022/09/11,25.42
#9656,Joshua Perez,1998-02-02,MALE,2020-03-13,30.57
#3396,Clara Baker,2000/03/25,MALE,2023-03-05,133.33
#10491,Michelle Martins,1984/01/26,FEMALE,2022-07-24,139.72
4091,Anna Martins,1993-12-05,MALE,2022/06/13,33.27
4949,Michelle Lee,1971-05-27,FEMALE,2023-01-19,196.38
8813,Jane Schmidt,2001-06-27,FEMALE,2021/04/28,190.75
#9580,Marcia Young,1996-06-13,F,2020-01-04,166.63
3935,Michelle Black,1982-07-21,MALE,2020-02-28,30.34
4109,Jane Clark,1970/02/13,F,2021/12/16,70.70
5391,Samantha Nguyen,1978-12-22,MALE,2020-05-30,46.03
2135,Renan Kim,1984-11-01,FEMALE,2022/02/07,28.09
4394,Jane Schmidt,1989-11-19,FEMALE,2021/06/24,84.61
2196,Peter Brown,1982/03/02,FEMALE,2020/10/03,196.77
3115,Samantha Ross,1983/10/01,M,2021/09/11,132.23
#10881,Renan Smith,1997-03-09,F,2020-05-01,94.43
10269,Joshua Martins,1987-10-24,F,2022/02/22,162.64
6176,Amanda Wilson,1974/01/17,MALE,2022/11/09,55.39
#9345,Derek Schmidt,1972-01-05,FEMALE,2021/10/18,12.00
2842,Derek Doe,1995-07-29,FEMALE,2020-02-05,50.09
10106,John Carter,1999-03-05,FEMALE,2022-03-06,70.66
#1398,Robert Perez,1992/03/16,FEMALE,2022-01-20,57.00
#5319,Philip Schmidt,1999/05/24,F,2021/02/15,132.69
#5862,Marcia Perez,1993/02/20,FEMALE,2021-03-21,175.66
8666,Arthur Wilson,1970/08/29,M,2020/04/09,61.17
8994,Melissa Rocha,1986/03/25,MALE,2023-10-08,37.29
6073,Renan Pereira,2002-11-20,F,2022/10/23,117.06
#7614,Derek Young,1989-05-30,F,2022-11-22,104.54
2665,Julia Wilson,1972/12/11,F,2020-06-13,149.55
5236,Jason Perez,1998/01/11,FEMALE,2023/09/20,37.97
#9991,Mike Davis,1985-10-31,M,2020/06/21,138.17
#3567,Arthur Hall,1975-10-07,F,2021/05/12,158.98
1081,Renan Ross,2000/02/12,FEMALE,2021-10-29,162.95
2801,Monica Clark,2002-04-10,M,2021-02-24,76.84
